x,y,z,t
1.243000000000000000e+03,1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.196000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.243000000000000000e+03,1.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.220000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.243000000000000000e+03,1.232000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.245000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.243000000000000000e+03,1.257000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.269000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.243000000000000000e+03,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.294000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.243000000000000000e+03,1.306000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.318000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.331000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.343000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.355000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.367000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.380000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.392000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.404000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.417000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.429000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.441000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.453000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.466000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.478000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.490000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.515000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.527000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.564000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.576000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.601000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.613000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.650000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.264000000000000000e+03,1.662000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.242000000000000000e+03,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,4.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,5.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,5.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,5.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,5.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,5.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,6.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,6.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,6.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,6.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,6.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,7.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,7.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,7.410000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,7.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.201000000000000000e+03,7.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,7.780000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,7.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,8.030000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,8.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,8.270000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,8.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,8.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,8.640000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,8.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,8.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,9.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,9.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,9.260000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,9.380000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,9.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,9.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,9.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,9.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,9.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.011000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.222000000000000000e+03,1.024000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.036000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.048000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.060000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.073000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.085000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.097000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.110000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.122000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.134000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.159000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.171000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.196000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.220000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.232000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.245000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.257000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.269000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.281000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.294000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.306000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.318000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.331000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.343000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.355000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.367000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.380000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.392000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.404000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.417000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.429000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.441000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.453000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.466000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.478000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.490000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.515000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.527000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.564000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.576000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.601000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.613000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+03,1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.199000000000000000e+03,1.650000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.221000000000000000e+03,1.662000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.199000000000000000e+03,1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.180000000000000000e+03,4.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,4.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,5.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,5.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,5.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,5.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,5.690000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,5.820000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,5.940000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,6.060000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,6.190000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,6.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,6.430000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,6.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,6.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,6.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,6.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,7.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.158000000000000000e+03,7.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.179000000000000000e+03,7.290000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
